ID,Name,Review Content,Review ID
31,"Infinix Note 30 , 8GB RAM 256GB ROM , 64MP Main Camera , Fingerprint , 5000mAh Fast Charging","['Meny jo socha tha us sy kahi gunna ziyad achi cheez paayi bhut zabadast hai hai dabba pack and One year warranty m', 'thnx sir muja umeed nahe ti muja atna Acha or bahtreen mobile mali g thnx team & thnx draz😘😘😘😘', 'The phone is a star and the seller is a gem. I am always an Infinix phone lover but this one is the best of all. Phones speaker sound quality is pretty good with JBL and HiRes sound. All round fast charging works with any PD 3 charger, irrespective of brand and cable. screen brightness is excellent even if not AMOLED. The golden leather back add premium and flagship look to the phone. Thanks to the seller for answering the queries promptly and sending the pin packed, unactivated phone', 'Amazing mobile phone. good delivery time.', 'MA SHA ALLAH jo order kia tha woi same mila ha Mobile bhut zeberdast ha use krnay main. excellent Bint e saeed and draz...', 'thnx sir muja umeed nahe ti muja atna Acha or bahtreen mobile mali g thnx team & thnx draz😘😘😘😘', 'Original Mobile phone 📱 Thanks Daraz 😊😊', 'Bohut acha phone hai or MASHAALLAH sa delivery bhi time par hui hai or jo mena color bola tha wohi bhaja hai thank yoy so much', 'Service and product both are great must be recommended this seller', 'ماشاءاللہ جی بہت اچھا موبائل ہے میرے بیٹے کو بہت پسند ایا ہے اور میں چاہ رہا ہوں کہ اس میں ایک سیٹ میں انشاءاللہ 30 پرو بھی منگواؤں', 'amazing delivery before time .. excellent experience.... best seller recommended', '#11.11']","['G***.', '3***1', 'K***.', 'Muhammad S.', 'adnan A.', '3***1', '3***0', 'aleena', 'Sunder K.', 'Zaheer B.', 'rizwan K.', 'shahmeer K.']"
32,Xiaomi 13T (12GB-256GB) PTA Approved With Official 1 Year Warranty,"['Genuine and Excellent Product. Loved the fast delivery and the mobile itself. Thanks #11.11 got it on discount. will recommend the seller and Daraz to others for quality and speed. Excellent Packing as well, Package packed in bubble wrap and was originally a sealed pin pack box. All accessories included, only handsfree missing by the company...😭 Other than that The feel of the mobile is amazing, is light weight and fast... Applied 144hz from get go. Was a lovely experience by Daraz. Thanks!', ""order placed on 15th and received today (21.09.23) daraz should work on speedy delivery. packing was good. the box was sealed packed and includes a mobile, a transparent cover, sim eject pin, cable and a 67w charger. trusted supplier. the only week point of the seller is that it doesn't reply instantly. takes too much time for reply even replied after 2 to 3 days. any ways .... thanks to daraz and the supplier. Happy yo receive my order."", ""I got my parcel timely I'm satisfied with my purchase. I bought it in official price before 11.11 but DRAZ didn't send any gift with mobile which is normal with a newly launched mobile. I expect Draz will give me gift. missing my gift 😔🎁🎁🎁"", ""Really liked the phone. Bought it in 11.11 sale. it's display, speed and overall performance is amazing. And obviously for camera just one word it's awesome. delivered in 3 4 days. Trusted seller. Highly recommended this phone if you have budget of 150k"", 'A very nice Xiaomi 13T model I am buying a Daraz 11.11 sale.', ""Sharing my review after 1 day use. So far so good. Delivery was a bit late and packing was not perfect but product was not damaged. I'll edit the review 7 day use."", 'Same as shown in the picture and cheaper from the local market.', 'As described and timely delivered. Genuine product with all seals were intact when received.', 'Excellent Product Quality,, Original Product And Charger,, Highly Recommended.', 'xiaomi 13T is official from Xiaomi.Good device.I bought 155,999 discount of 15000 because there is voucher of bank and also there is 11.11 sale. Device is Genuine.Packing is awesome with bubble paper to decrease the loss of device. #11.11', 'original product, arrived safely with warranty.', 'Delivered superfast next day, very nice phone.']","['Muhammad A.', 'Muhammad A.', 'Muhammad A.', 'Osama B.', 'Sheikh I.', 'Asad S.', 'Umair A.', 'Shoaib A.', 'Stunner 9.', 'Muhammad J.', 'Ahmed R.', 'Ahmed I.']"
33,Redmi 12C || 4GB Ram 128GB Rom || 6.71 Inches IPS Display || 5000 mAh - Battery charging 10W wired,"[""well packed, buht hi acha original mobile,, very fast delivery within just 2 days. good seller, I'm very happy and satisfied, thanks"", 'mobile is 100% genuine....😍 sealed pack.... seller is so much co operative... 🥰 price is very low than other sellers or market....👍 recommended to all....👍👍 thanks 💚', 'great product seller is very coprative original product seller send az a gift 🎁 mobile with his pouch once again thanks seller and thanks Daraz ❤️', '25 rupay ziada Lia but product acha aur original tha', 'very very good working.. thanks seller very responsible person. very one close Ur eye and buy it.. 💖 seal pack', '100% satisfied.', 'great deal...pta approved and plenty of ram 128gb.5000mah battery..hold warranty...so far good impression...hope to use it long time', 'good, after oneday received', 'ontime delivery, well packed and very satisfied with the product .... seller recomended', 'totally worth it. 100% recommended. such fast service.', ""I'm use already he is very beautiful mobile"", 'good packing and official phone delivered']","['Amjid H.', 'Usman A.', 'ASAD R.', 'Sarfaraz A.', 'Qasim G.', 'Naveed', 'Shariq W.', 'Meer A.', 'Syed A.', 'Rida S.', 'M***.', 'Asfandyar K.']"
34,Infinix Smart 7 - 64GB ROM - 4GB RAM - PTA APPROVED OFFICIAL WARRANTY,"['Genuine product thanks seller and daraz', 'all ok pta approved sealed pack', '']","['REHAN H.', 'Qaisar C.', 'Hassan M.']"
35,Sparx neo 7 ultra 8GB RAM 128GB ROM || 50 MP dual camera || 5000mAh battery || PTA approved || 1 year brand warranty,"['It is the best product and the original as I have advertised, I have got no two opinions, you also order you will like daraz and service is also good and the thing is also cute and has come with absolutely good Awesome products and original Spark phone with box and charger and warranty crad thank you daraz', 'mobile bahot acha hai. 8 gb ram h aor rom 128 gb hain. software normal lag ra h. camera theek h. overall ais price m zabardast chiz h. saller bahot acha bnda h. main nay usy msg kr kr bht tang kya 😂 lkn saller nay mjhy hr bar reply di. thank you Daraz and thank you saller', 'slam or thanks daraz bhot hi service ha 1din phly hi parsl rcve ho gay ha save packing Kay shat bhot hi ache device ha 2din use kry KY bad bhe koi isu ni Aya again thanks daraz', 'seller ko 11 november order dia tha aor 13 november ke 4 baje order book kia tha. delivery to time se agai lekin kafi jaldi thi mobile ki.is waja se seller ko jaldi krni chahye thi. over all experience was good achi chez bheji. koi gift bhejte to kafi acha lagta but no way thnx alot.', 'zabrdast amazing 😍😍😍😍😍 thank you so much for this owesome mobile bht hi Alla saller is very coprative yeh bnda waky hlal kma rha hai 🌹🌹🌹🌹🌹❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍', 'I am satisfied with the product n recommended', 'received as shown. good quality. ordered again for my mother also', 'Original product received before estimated date. Satisfied with seller 😊', 'Thank you Seller Jo chez mangwaya wae Mila hai Shokurya...... baqii Delivery ponchaney waley ne bahot tang Kia.... TSC walooon....', 'A good product and a good seller at the same time☺️The product was better than expected. Seller is also active and guidance is also recommended The delivery was also on time and the packaging was also good thanks seller', 'product is well&good but delivery method via leopard is so bad they not delivered at time and at the end we collect our product from leopard head office very bad experience for me', ""thanks daraz that's great deal Phone 📱 is very good and affordable price""]","['Ahmad N.', 'Shahid B.', '3***8', 'imtiaz', 'ali H.', 'M A.', 'Rooman G.', 'Muhammad U.', 'MUQEEM', 'Waheed Y.', 'Kashif A.', '3***2']"
36,itel A60s 6.6″ HD+ Display | 8+128GB Storage | HD+ display | 8MP Dual Rear Camera,"['Very disappointing. This phone is not 8 GB RAM as claimed. This is a 4GB + 4 GB expendable. The add should clearly state that truth. Also, it has a slow processor. an iPhone user will find it very slow. it is large screen phone. The back camera quality is good in day light but not very good in low light. Overall it is okay for the price it is being sold at. But the ad should clearly state the figures to avoid any disappointments.', ""same mobile deliver hoa hai thanks 😊😊👍 I'm very happy......"", 'good quality nice phone I like it very much']","['Ali C.', 'anmolmushtaq', 'inam']"
37,OPPO A17 4GB + 64GB 5000mAh Battery,"['Thanx a lot OPPO Mobile Pakistan for quality product which i ordered & Daraz for in time delivery.', 'I recently received my parcel from the official Oppo store, and while the phone itself is excellent and original, I was disappointed with the packaging. The box arrived damaged, and there were no bubble wrap or proper protection inside. However, I must commend the seller for their polite and reasonable behavior throughout the process. I hope they improve their packaging to ensure better protection for future shipments. #OnlineShopping #OppoStore #CustomerExperience', 'Good Service.. Mobile recieved on time 👍', 'zarbardat', ""Thanks Oppo Pakistan for your rapid response I'm also glad to have the same product that I have ordered. and special thanks to all the team of Daraz for being cooperative and responsive."", 'Good Service.. Mobile recieved on time 👍', 'got the phone in 3 working days the packaging and the servive was amazing', 'Thanks, Daraz, for providing such a wonderful platform for us.. Thanks Oppo 👍 😊', 'I have ordered A17 but I got A77s Thank you so much 😊😊😊', 'mobile acha th pr deliver total 12 din m hoi', 'Product is great. Oppo representatives are very responsive.', 'really good thanks oppo']","['inam U.', 'Saima N.', '3***2', 'Hamad', 'S***.', '3***2', 'Malik A.', 'Naseem A.', 'MUHAMMAD F.', '0***5', 'Muhammad M.', 'saad S.']"
38,"Infinix Note 30 , 8GB RAM 256GB ROM , 64MP Main Camera , Fingerprint , 5000 mAh- Fast charging 45W","['tnx to khanawal mobile 📲 achi device hai ab use karloon ga to phir ik reviews do ga', 'very good experience with seller 3rd time very fast delivery same as given in advertise']","['Muhammad A.', 'Kashif M.']"
39,Sparx Neo X || 4GB RAM 64GB ROM || 50MP +2MP Camera || 5000mAh Battery || PTA Approved || 1 Year Brand Warranty,"['Deliver in 3 days No warrenty card No handfrees in box Only charger and low quality backcover in box Light weight Pakistan make set sparx Not Techno Spark Neo X But har cheez kam kar rahi hai design Acha hai Color Jo mangwaya wohi aya', 'Bht acha mobile he .Thank you.EXCELLENT Service.Delivered on time.', 'so reasonable so beautiful just like a woo ❤️😊😂 thanks daraz and thnks seller 👍']","['3***0', '3***1', 'Muhammad M.']"
40,"Sparx Neo 7 Ultra 128GB ROM | 8GB RAM Battery: 5000mAh Display: 6.52"" PTA APPROVED OFFICIAL BRAND WARRANTY","[""Received in good condition but there are alarming things: 1. Warranty was already started 20 days ago 2. Charging is pathetic, it stops charging after 5-10% then you need to replug the charger 3. seller doesn't reply 😒 #11.11"", 'Good 👍👍👍 very nice 🙂🙂', 'Received in time. Colour and variant were same as ordered. Recommended Seller.']","['Ahsan I.', 'Rahim K.', 'Aqif A.']"
41,Tecno CAMON 20 8GB RAM-256GB ROM 5000MAH BATTERY PTA APPROVED OFFICIAL BRAND WARRANTY,[],[]
42,"Itel S23 - 6.6"" Inch Display - 8GB + 8GB RAM - 128GB / 256GB ROM","['Excellent product, genuine and original product, PTA approved. No Patched mobile. Seller sounds a very professional and committed in such deals. strongly recommended and feel free to buy this product. Thank you Daraz and Grateful to you Dear Seller...', 'Box was sealed and came with all accessories. The seller is recommended for geniune product.', 'very beautiful thanks shop tech love you set was pin pack', 'excellent device delivered before time 100% seller recommended.', 'very beautiful thanks shop tech love you set was pin pack', 'I am regular customer of daraz and always have a v.good Experience with daraz. Itel s23 is Excellent same as show in picture Thank you daraz', 'Good Packing and delivery on time...Great Work', 'recieved on time', 'Awesome device.Thanks daraz and seller for on time delivery.', 'Reasonable phone at a reasonable price', 'Received same but packing need improvement to prevent damage and ensure safety.', 'very good smart phone and good packing Thanks 👍']","['Muhammad A.', 'Shaan U.', '3***0', '3***6', '3***0', 'Hajra K.', '3***7', 'Alamgeer M.', '0***6', 'Muhammad N.', 'Jamil A.', 'Afzal S.']"
43,"Redmi A2 Plus , 3GB RAM 64GB ROM , 8MP Main Camera , Fingerprint , 5000mAh Fast Charging","['Best mobile in this price I recommend others to buy this specially from this seller Seller is very good responsive #ReviewWorldCup', 'ماشا ﷲ اوریجنل پیکنگ اور فاسٹ ڈلیوری قابل اعتماد سیلر شکریہ', 'Boht acha tajurba,raha, very kind perdon seller,,her bat ka boht achy sy reply kia,,mjhy ordrr jaldi chahye tha within 2 days mien order milgya,,box pack packing,,delivery bhi fast hui, ,Allah is seller k karobar mien taraqi dy', 'very nice seller very coprative and very good product and service', 'ایک بار پھر شکریہ اس اسٹور والے کے ساتھ میرا دوسرا تجربہ کامیابی سے مکمل ہوا۔', 'Best seller very cooperative Mobile overall acha ha ,, sb perfect ha.... Pr sb se Acha seller ka ikhlaq ha jis trhan deal krty hain very nice... Will shop again InshaAllah', ""really honest seller.. fast delivery service.. same as shown Jo dekha waise hi Aya box packed😍 I don't have pic now but I'll show pics very soon.. thank you so much seller and daraz😇 100% recommended 🤩🤩"", 'behtreen service daba pack set behtreen packing mein mily delivery bhe tym.sy pehly 3 din mein ho gae seller jaldi response karta hay highly recommended', 'Great Seller. fast delivery and quick response chat service. 10 out of 10 for the seller.', 'Good Product as per picture. Delivery on time. I am satisfied. I recommend this seller', 'delivered on time.same as shown in pictures. thanks for your nice cooperation.', 'received on time and best phone in this price range']","['Majid R.', 'Gul N.', 'Atika K.', 'HAFIZ J.', 'Gul N.', 'Ali N.', '3***8', '3***5', 'WAQAS M.', 'Salman Q.', '0***2', 'Hammad H.']"
44,Redmi A2+ (3GB-64GB) PTA Approved With Official 1 Year Warranty,"['Bht achi chez he build quality low h baqi is price men new set aur nh mil rahay he ye sahi he le saktay he same wohi cheez mili he', 'Excellent Price and Good Mobile in this price range..', 'same picture mein Jo tha wesa hi hai thank you for daraz😊 Bht Bht Bht acha hai', ""good product but didn't get warranty card"", 'firat time purchasing phone from daraz. phone was good. delivery time was late but overall good experienece.', 'Good phone and completely satisfied with the store. 5 stars without a second thought!', 'nice product and on good discount Happy to buy from daraz.', 'good job daraz and seller love daraz 😍😍😍', 'parcel delivered late but original product', 'Good quality and delivery in time', 'Best product', 'Excellent Price and Good Mobile in this price range..']","['3***7', 'M A.', 'Aiman K.', '3***6', 'Javaid A.', 'Murtaza K.', 'Abdul W.', 'asfa', 'Mohsin B.', 'Kashif S.', '3***0', 'M A.']"
45,"Samsung A54 - 8GB/256GB - Android 13 - 5000 mAh Battery - 6.4"" Display","['Recommended seller 💯 fast shipping, pin packed.This phone has been warranty active 6 weeks ago on manufacture date by Samsung. Phone is original and has not been repacked. The warranty is 24 months and will expire september 2025.So hurry up before your favorite color is sold out.', ""In description section it says: What's in the box = 1 Phone , 1 Charger. But there is no Charger in the box. I know Samsung latest phone don't have chargers anymore, But then, why did your write it Like that. Moreover, the description/Specification Style of this phone in the daraz store was the worst thing I have ever seen. Kindly hire someone good. Other then of that, Original Seller(Samsung Flagship Store) is Selling Original/Sealed mobile phones. Good Delivery Service. So overall 3 Star"", '#RWC2. Genuine product with quick delivery.', '#RWC2. Genuine product with quick delivery.', 'In-time delivery and exact product. Fully satisfied with Daraz and their 11.11 sale.', 'Recommended sellar. Original product PTA approved. Deliver time to Lahore 3 days.', 'Fast delivery. they sent what they showed.', 'awesome phone,timely delivery', 'awesome....', 'excellent,', ""In description section it says: What's in the box = 1 Phone , 1 Charger. But there is no Charger in the box. I know Samsung latest phone don't have chargers anymore, But then, why did your write it Like that. Moreover, the description/Specification Style of this phone in the daraz store was the worst thing I have ever seen. Kindly hire someone good. Other then of that, Original Seller(Samsung Flagship Store) is Selling Original/Sealed mobile phones. Good Delivery Service. So overall 3 Star"", 'he log 2 3 br mere sath kr chuky h ye asa . 2 3 month purana used mobile bhejte . afsos daraz fraud sellers ko kuch nhi kheta', ""The phone is fine but very conveniently they didn't inform that the phone isn't dual sim. Being sly gets you nowhere."", '', '']","['M***.', '3***2', 'faizan R.', 'faizan R.', '3***9', 'Hamza T.', 'Zubair R.', 'Qadir A.', 'Şýeđa S.', 'Abdul J.', '3***2', 'iftikhar A.', 'Umaima B.', 'asad A.', 'Masood N.']"
46,"Redmi 12 , 8GB Ram 128GB , 6.79 Inches IPS Display , 5000 mAh - Fast charging 18W",['Very Nice Thanx Alot'],['0***9']
47,Samsung Galaxy A04s 4GB - 128GB OFFICIAL PTA APPROVED OFFICIAL WARRANTY,"['i loved the phone, its orignal n sealed brand new phone. Thank you seller.', '#11.11 excellent quality', 'mujhe mbl receive howa hai good 👍 in time and same Samsung product Jo market mn 40000 mn mil rhi this wahine daraz pe 32500 mn Melissa hai']","['3***5', 'M***.', 'Hassan A.']"
48,Redmi 12 || 4GB Ram 128GB Rom || 5000mAh Battery,"['very fast delivery .. seller is very good .. original product thanks alot... delivery date is 21 but i receive it on 17 .. i order in black but this is blue bcz black is not available. if you dont have so kindly mention out of stock but no problem again thnkx🥰', 'acha mobile hai behtar sealer hai thanks draz team', 'Genuine product totally recommend']","['Nazar M.', 'Iqbal I.', 'Kashif J.']"
49,Infinix Note 30 Pro || 8GB + 8GB Ram 256GB Rom || 5000mAh Battery,[],[]
50,"Xiaomi 13T Pro - 6.67"" Inch AMOLED Display - 12GB RAM - 512GB ROM",[],[]
51,VGOTEL NOTE 23 8+8=16GB RAM 256GB ROM = 5000mAh BATTERY,[],[]
52,Redmi Note 12 || 8GB Ram 128GB Rom || 6.67 Inches AMOLED Display || 5000 mAh - Fast charging 33W wired ||,"['Fast Delivery, Responsible Seller, Phone is working fine, box arrived in one piece thanks', 'great product.quick delivery', 'Recommended Appreciated to seller service. received within 2 days. seller is so cooperative. mobile is also awesome 👍. thanks ubso much for your great service.']","['Ansar B.', '3***5', 'Ammar Z.']"
53,Redmi Note 12 || 8GB Ram 128GB Rom || 6.67 Inches AMOLED Display || 5000 mAh - Fast charging 33W wired ||,"['Deliver on time good product 👍', 'Product quality is good as per the expectations, its value for money. But price is comparatively bit high as per the market.', 'original product delivered .... reliable seller ....... timely delivered ....!', 'original product delivered .... reliable seller ....... timely delivered ....!', 'Thanx 4 sending blue clr market mai bht short ha aur black mai mil raha tha', 'Deliver on time good product 👍', 'Good 👍👍👍👍👍 cell 📱📱📱📱 phone, honest seller, 💯💯💯💯💯 thanks Daraz and Seller', 'trusted seller original and perfect mobile recieved', 'absolutely satisfied with the seller delivery was exceptionally quick, Product arrived in perfect condition and is same as advertised. 100% would highly recommend this seller.', 'Great job done by seller', 'Good 👍 product and service', 'highly recommended...Trust worthy seller..']","['Faheem Y.', 'Waqar B.', 'daud A.', 'daud A.', 'zubair', 'Faheem Y.', 'Basharat A.', 'rao I.', 'Bakht S.', 'Shabbir M.', 'Shah N.', '3***8']"
54,"Xiaomi 13T 12GB RAM-256GB ROM Flat display - FHD+ 6.67"" AMOLED PTA APPROVED OFFICIAL BRAND WARRANTY",[],[]
55,Tecno POVA 5 Pro 5G 256GB ROM + 8GB RAM 5000mAh Mega Battery Pta Approevd Official Brand Warranty,[],[]
56,"Sparx S7 2GB Ram 32GB Rom Tripple Camera 4000mAh Battery 5.45"" Display with One year brand warranty and PTA Approved","['MashAllah this seller Rocks once again. shayed kuch pakistanio k isi imaandari k badolat hamara mulk abhi tak salamat hai. Allah apke karobar main bht barkat dey. Excellant product. market main is rate main box pack available nhi. pehlay bhi maine inse Itel ka mobile lia tha wo bhi bht acha tha. Thanks alot seller and specially for Daraz to provide such reliable platform for us. jazak Allah.', 'superb, Amazing, superb and fabulous bht hi acha hai product achi quality hai bht happy hu KY Mobile acha mill gya 👏👌\U0001faf6👍 inshallah next phr yaha sy hi buy karo gi Mobile 💯 recommend Kartii hu', 'Its not a good phone at all, Purana Software hy Q Mobile jesa chalta bi thk say nahi hy battery bi jaldi low krta hy, Sastay kay chakr ma apna time aur paisa waste na karen. .']","['Dr N.', 'Azhar H.', 'Asad V.']"
57,"Infinix Note 30 RAM 8GB+8GB & 256GB Storage 6.78"" FHD 5000mAh Mega Battery Pta Approved Official Warranty","['yeh repack hain mainay packing nahi open ki or mainay black color bola tha sunset gold aya hain JB Kay seller say bat bhi hogai thi AJ Saturday received hoa or Saturday ko hi mainay return kardia hain or is main seller ki chat bhi shamil hain picture main', ""Everyone knows how is the phone so I won't say anything about the device but rather I would like to express my disappointment with the delay in delivery from the seller. Further the device cost you thousands & you can see the quantity of bubble wrap they did on the box what if it could have had been damaged? It must be packed properly & securely"", 'best mobile ever, thanks Daraz and thanks seller recimmended this seller ❤️', 'amazing experience good mobile in good price', 'Bht pyara phone he budget me recommended seller..., excellent 👌', 'product is exceeleny, delivery services are very poor. i wiuld rater it minus, the privider bettet change delivery services otger than TCS', 'great but battery timming is not good', 'excellent delivery system and good quality product , draz is a trustwarthy ,professional ,excellent and valued supplier', 'Amazingly fast delivery. Original packing and received the item as ordered. Thanks Daraz', 'product is same as shown.. but seller response is much disappointed.', 'nice service and phone and so cheap❤❤❤recommend to buy this❤❤❤', 'best mobile ever, thanks Daraz and thanks seller recimmended this seller ❤️']","['Adnan C.', 'R***.', 'Mudasir S.', 'Aarish H.', 'Ahmad A.', 'Muhammad A.', '3***2', 'Muhammad S.', 'Kamran K.', 'Mubi', 'ayanabbas', 'Mudasir S.']"
58,"Tecno Camon 20 - 8GB RAM 256GB ROM - 6.67"" AMOLED Display - Finger On Screen - 5000mAh Battery - 33W Fast Charge - 32MP Selfie Camera - 64 MP + 2MP + AI Cam + Quad Flash - PTA Approved",['Delived time good .But I purchase light blue . received only blue'],['*******228']
59,"Xiaomi 13T - 6.67"" Inch Display - 12GB RAM - 256GB ROM","[""Overall satisfied with the product and timely delivery. However there is one grievance with the buyer i.e. I was communicated that blue color is out of stock therefore I went for black. However, blue was still shown available on the product page. Won't deduct any points for that though overall experience was good!""]",['Talal S.']
60,"Tecno Camon 20 , 8GB RAM 256GB ROM , 64MP Main Camera , Fingerprint , 5000mAh Fast Charging","['mobile bilkol original hae or bhot achi packing Kar k vendor nae Bheja or Kafi fast delivery thi 2 days Mae mare pass pohanch gaya thanks to daraz team and vendor and Lapboard company.', 'Seller is very cooperative. Had a very good experience buying this cellphone. Original product and professionalism from seller is more than good.', 'everything is fine']","['Azfar K.', 'M***.', 'Muaz M.']"
61,"Xiaomi 13T , 12GB RAM 256GB ROM , 50MP Main Camera , Fingerprint , 5000mAh Battery",['zabardast 👍🏻'],['Muhammad A.']
62,Itel A60s || 4GB + 128GB || 6.6 inches IPS Display || Battery Li-Po 5000 mAh,"['honest seller fast shipping phone is very good camera results also nice all over good phone and I ordered again', 'Seller is very Good person.It delivered in just 22hours and Phone is very good 👍 Same as shown and Very Affordable phone .Very Recommended', 'Got the parcel in 2 days. Seller was way too helpful. Product is genuine, PTA approved. 12 months warranty from Advance Telecom. A nice handful and cost effective mobile phone. Highly recommend.', 'jazakallah honest seller and deliver in just 2 days authentic product product to apni jagah itni qeemat men bhot acha hai lekin asal men Jo muje free men mili woh seller ka Sacha aur jaldi response hai jis ki bhot ahmiyat hai Allah aap k karobar men taraqqi ata farmaey thank you so much', 'Very fast delivery, seller is very responsive and honest. Original product received in original packing with 1 year E warranty. Phone is also superb as per expectations.', 'nice mobile phone .thanks daraz', ""Mashallah the phone is more beautiful than the picture and the seller is very cooperative even though I ordered a wrong but they changed it's color to my liking when I text them jazakallah"", 'outclass mobile and seller is very honest as per product', ""It's really good experience with Customer satisfaction approach I really like it time delivery awesome satisfied packing and genuine product..."", 'same wohi cheiz bheji hai aur same wohi color green us krna bad review day rhi ho 😊👌🏻', 'very nice set. seller was very cooperative specially thanks for colour which is same as ordered.', 'Ma shaa Allah Product Ki Quality Bohat Achi hai Jaisa Order kia tha waisi he Delivery hui hai ...Honest Seller 💞💞']","['3***9', 'Ahmed', '3***9', 'Moazzam A.', 'Humayun F.', 'Noman S.', 'Naziya B.', 'abidnaim', '3***4', 'moosa U.', 'Amina S.', 'Nayyer A.']"
63,"Redmi Note 12 8GB Ram 128GB Rom, Display Size 6.67 Inches, Battery Capacity 5000 mAh , Fast charging 33W","['It was just awesome thanks daraz thank you so much Seller Same colour and outstanding service quick delivery...', 'Grey order kya thw or blue receive hua, Bx yehi waja h jw daraz pr trust ni hota', 'Excellent experience. Received next day. Thank you so much daraz team.']","['Hamza R.', '3***3', 'irfan M.']"
64,Infinix Note 30 8GB Ram 256GB Memory,"['phone is so fine , no any scratches. phone accessories bhi complete thi, also service is soo perfect.', 'delivered same as shown.', 'nice mobile thanks saler']","['Sakina R.', 'SYED T.', '0***0']"
65,Vivo Y17S || 6GB+6GB Ram 128GB Rom || 5000mAh Battery,[],[]
66,Xiaomi Redmi Note 12 - 8GB RAM 128GB/256GB ROM - 5000mAh Battery,"['Received original product. Delivery time was also good. overall good experience', 'Perfect and genuine!', 'Thank u draz 🥺']","['Waseem S.', 'A***.', 'Shahid K.']"
67,"Tecno Spark 10 Pro , 8GB RAM 128GB ROM , Back Camera 50 MP , fingersensor , 5000mAh Battery","['pehli br draz sy itni mehnghi cheez li ha. i was so scared. wo b advance payment py. ak tu is me headfone include nhi. wo msla company ka ha. dusra black color order kia ta. seller ny bina pochy yh bej dia. itna issue ni h at least ak br pochna chye na? i pay 41000 for it k market sy b zada h. wo b adjustable h. phone mujy bht psnd aya isk features. clr ghlt bejny ki wja giving 4 star.', 'Perfect Mobile reasonable price , Delivery with in 2days Seller was good Thankyou so much', '- Very good quality built - Good performance - Safely delivered - Good seller service', '- Very good quality built - Good performance - Safely delivered - Good seller service', 'original product and bought at a very competitive price. recommended seller', 'The quality of product is awesome. The price is very reasonable in this specs. Highly recommended.', 'دو عدد ٹیکنو اسپارک 10 pro آرڈر کیا تھا، الحمدوللہ آرڈر بروقت اور صحیح سلامت موصول ہو گیا ہے، سیلر مسلسل رابطے میں رہے، شکریہ', 'm.a bot acha hai jaldi aya hai', 'Perfect Mobile reasonable price , Delivery with in 2days Seller was good Thankyou so much', 'A1 MashaAllah. Behtareen mobile hai. thanks to seller and daraz ❤️', 'Color Jo mangwaya tha wo nhi Aya lkn ye bhi bhtt acha hai Thankyou Seller', 'honest seller maine order black colour kia tha but invertory na hone ki waja se mujse inho permission le k or colour bheja', 'best quality,Excellent', 'Good Product and best value for money', 'same product as shown']","['Samia R.', '3***8', 'View P.', 'View P.', 'Abubakar S.', 'Muhammad I.', 'Bin Y.', 'Mehdi A.', '3***8', 'Arif A.', '3***8', 'Naeem A.', '3***7', 'Minhas M.', 'M. F.']"
68,"Infinix Note 30 RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 64 MP + 2 MP + AI Cam Battery Type Li-Po 5000 mAh, non-removable","['I received my product before Delievery date Thr phone was box packed I recommend this seller for Phone Buying I am truly satisfied with the seller', 'excellent service, very cooperative seller, very fast delivery', ""Alhamdolillah, got my package delivered super fast within 12hrs 50 mins to be exact, even before the initial expected arrival date. Seller was super cooperative, humble and replied instantly in chat. The parcel itself was packed firmly, carefully and securely. The phone was PTA approved. The official warranty started on the date of purchase. I'm more than satisfied with my experience. Highly recommended! Thank you very much Daraz and Seller! Jazakallah!"", 'It’s my first order from daraz.original device bheji hai seller ny main ny sy baat kar ky delivery fast karwai thi on time mujhy mobile mil gya I’ll recommend this seller', 'bth acha thanks daraz jasa mangwaya whe byja h r 1 din my he delivery h gya bundle of thanks', 'beautiful and orignal products seller is so good 💯💯💯💯💯💯😊😊😊😊', 'Satisfied Original product with All the Asscessories sealed packed Happy to buy mobile from this seller Recommended', 'Receive in Perfect condition', 'delivery timing is to excellent', '', 'Alhamdullilah ❤️ Original Product 👌 Recommended 👍🏻', '', '', '', '']","['Zain Z.', '3***0', 'Anne M.', 'hizar H.', '3***5', '3***9', 'zohaib S.', 'Mi B.', 'sheeraz M.', 'Hasham', 'Dr A.', 'Daniyal A.', 'Hanan A.', 'MUHAMMAD A.', 'Abdul S.']"
69,"Xiaomi Note 12 , 8GB RAM 128GB ROM , 50MP Main Camera , Finger Sensor , 5000mAh Fast Chargiing","['Securely packed and delivered. Exactly as described and ordered. There was no Tech Sirat Warranty card in the box. So I have reservations there. Apart from the warranty card All is Well.', 'Received same as advertised with color']","['Mohsin B.', 'arshad I.']"
70,"Samsung Galaxy A73 5G - 8GB ROM 256GB - 6.7"" FHD+ sAMOLED+ 120Hz Display - 108MP Main Camera - Selfie Camera 32MP - 5000 mAh Battery 1 Year Official Warranty","['I bought it in January & this is good experience with daraz.', 'excellent- just as ordered. quick delivery.', 'Data cable received with mobile pack not working']","['A***.', 'waqas M.', 'Shahid R.']"
71,VIVO Y36 8+8=16GB RAM 256GB ROM = 5000mAh BATTER,[],[]
